date,THEFT,DECEPTIVE PRACTICE,OTHER OFFENSE,MOTOR VEHICLE THEFT,CRIMINAL DAMAGE,ASSAULT,BATTERY,NARCOTICS,WEAPONS VIOLATION,OFFENSE INVOLVING CHILDREN,ROBBERY,CRIMINAL TRESPASS,LIQUOR LAW VIOLATION,BURGLARY,INTERFERENCE WITH PUBLIC OFFICER,CRIM SEXUAL ASSAULT,ARSON,CRIMINAL SEXUAL ASSAULT,PROSTITUTION,PUBLIC PEACE VIOLATION,SEX OFFENSE,STALKING,KIDNAPPING,INTIMIDATION,CONCEALED CARRY LICENSE VIOLATION,GAMBLING,OBSCENITY,HOMICIDE,NON-CRIMINAL,HUMAN TRAFFICKING,PUBLIC INDECENCY,NON-CRIMINAL (SUBJECT SPECIFIED),OTHER NARCOTIC VIOLATION,RITUALISM,city
2020-09-17,101,44,34,26,59,57,107,11,22,10,18,10,1,20,1,0,0,1,4,2,3,0,0,3,0,0,0,1,0,0,0,0,0,0,Chicago
2020-09-18,110,42,34,33,77,47,111,18,21,9,22,8,3,25,0,0,0,6,4,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-09-19,118,23,43,33,65,47,119,15,39,5,31,16,0,20,0,0,1,5,3,0,1,0,0,1,3,1,0,1,0,0,0,0,0,0,Chicago
2020-09-20,104,43,42,27,76,58,154,13,25,5,20,10,0,17,0,0,0,2,0,2,2,0,1,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-09-21,123,44,25,25,60,44,108,25,29,1,24,10,0,24,2,0,2,4,0,5,5,1,0,0,1,1,0,4,0,0,0,0,0,0,Chicago
2020-09-22,100,49,32,30,57,50,97,23,26,3,22,10,0,30,1,0,2,6,0,2,0,0,0,1,0,1,0,3,0,0,0,0,0,0,Chicago
2020-09-23,137,41,31,38,80,70,108,25,27,5,29,18,0,15,0,0,0,3,4,1,1,1,0,0,2,0,0,3,0,0,0,0,0,0,Chicago
2020-09-24,99,34,35,34,68,57,102,22,32,6,32,16,0,19,2,0,2,4,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Chicago
2020-09-25,145,46,47,35,93,52,137,28,31,3,21,11,0,13,1,0,0,4,0,5,2,1,0,2,0,0,0,3,0,0,0,0,0,0,Chicago
2020-09-26,133,29,28,24,88,62,150,20,25,4,16,14,1,25,1,0,1,1,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,Chicago
2020-09-27,115,36,28,30,86,71,162,14,29,4,23,14,0,21,1,0,4,5,0,1,2,1,0,0,1,0,0,5,0,0,1,0,0,0,Chicago
2020-09-28,113,52,31,24,56,72,86,22,17,1,28,5,0,27,0,0,1,2,0,4,2,0,1,1,0,0,1,2,0,0,0,0,0,0,Chicago
2020-09-29,94,47,41,27,68,45,86,21,20,3,24,16,1,14,0,0,2,0,0,2,2,1,1,0,0,0,0,4,0,0,0,0,0,0,Chicago
2020-09-30,107,45,31,29,60,55,117,20,21,7,24,20,1,18,2,0,7,5,2,3,2,2,1,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-10-01,116,102,44,35,57,55,109,13,21,16,19,9,0,21,0,0,1,6,2,3,10,1,0,1,0,0,1,2,0,0,0,0,0,0,Chicago
2020-10-02,117,56,40,24,62,46,88,24,19,6,19,11,0,20,3,0,1,5,0,1,4,1,1,2,1,0,0,3,0,0,0,0,0,0,Chicago
2020-10-03,115,36,41,45,88,52,122,10,28,4,21,15,0,15,2,0,1,3,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,Chicago
2020-10-04,105,53,26,32,88,53,120,14,31,2,23,6,0,14,2,0,3,4,0,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-10-05,115,42,42,31,73,50,88,26,28,2,24,8,0,16,5,0,2,3,0,3,3,1,0,0,0,0,1,4,0,0,0,0,0,0,Chicago
2020-10-06,94,60,30,33,72,47,126,30,28,3,25,9,2,22,1,0,5,2,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2020-10-07,133,49,47,40,71,50,115,19,18,9,21,4,0,26,0,0,1,3,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-10-08,115,59,30,33,56,52,102,20,18,4,22,15,1,23,2,0,1,1,0,2,3,0,2,1,0,0,0,1,0,0,0,0,0,0,Chicago
2020-10-09,130,59,43,37,80,60,125,18,30,7,19,8,0,26,2,0,3,3,0,0,3,1,0,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-10-10,132,34,29,34,92,48,157,30,31,6,35,10,3,21,0,0,1,6,0,0,3,0,3,1,0,0,0,3,0,0,0,0,0,0,Chicago
2020-10-11,93,60,29,26,84,64,161,23,38,6,24,12,0,18,1,0,1,4,0,5,1,0,0,1,1,0,0,2,0,0,0,0,0,0,Chicago
2020-10-12,106,42,44,25,88,47,108,19,16,5,34,13,0,17,2,0,2,1,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-10-13,119,52,30,31,62,48,108,21,28,8,30,10,0,30,2,0,1,4,0,1,2,1,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-10-14,151,79,31,38,81,62,104,19,16,1,20,10,0,21,2,0,1,7,0,3,2,0,0,1,0,0,0,2,0,0,0,0,0,0,Chicago
2020-10-15,125,74,45,40,69,50,104,21,32,9,29,10,0,18,3,0,0,4,0,1,7,0,0,1,0,0,0,5,0,0,0,0,0,0,Chicago
2020-10-16,105,60,26,32,68,44,95,22,38,7,19,13,0,26,0,0,1,3,0,1,4,0,2,0,1,0,1,2,0,0,0,0,0,0,Chicago
2020-10-17,135,45,25,36,65,48,137,22,32,3,19,10,3,20,3,0,2,6,0,1,1,0,0,1,1,0,0,5,0,0,0,0,0,0,Chicago
2020-10-18,84,83,31,27,58,43,114,21,19,5,25,8,0,24,2,0,3,2,0,3,3,0,0,0,1,0,0,4,0,0,0,0,0,0,Chicago
2020-10-19,111,74,32,21,64,38,87,17,10,2,27,6,0,24,3,0,0,5,0,2,3,0,0,1,1,0,0,1,0,0,0,0,0,0,Chicago
2020-10-20,100,100,40,32,43,45,86,21,22,2,25,8,0,18,1,0,0,5,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,Chicago
2020-10-21,104,81,37,39,60,53,91,26,27,0,24,8,1,18,2,0,4,0,0,3,1,1,0,2,0,0,0,1,0,0,0,0,0,0,Chicago
2020-10-22,118,81,41,26,54,53,117,21,25,4,25,9,0,19,1,0,2,1,0,3,1,1,0,1,1,0,0,2,0,0,0,0,0,0,Chicago
2020-10-23,112,69,40,32,71,40,95,24,24,4,26,10,0,20,2,0,0,6,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Chicago
2020-10-24,91,35,29,25,73,48,120,15,32,4,24,10,0,28,2,0,1,5,0,2,3,2,0,0,0,0,1,4,0,0,0,0,0,0,Chicago
2020-10-25,96,104,32,30,76,56,124,17,33,7,23,15,0,17,2,0,4,1,1,3,3,4,2,0,0,1,0,2,0,0,0,0,0,0,Chicago
2020-10-26,91,82,30,32,55,47,102,18,23,4,24,8,0,18,2,0,0,3,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,Chicago
2020-10-27,101,77,30,29,65,37,78,17,26,5,20,6,0,17,1,0,3,1,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,Chicago
2020-10-28,104,81,22,31,59,35,84,27,24,4,25,15,0,26,1,0,0,2,0,1,1,1,2,0,1,0,1,2,0,0,0,0,0,0,Chicago
2020-10-29,85,89,39,32,67,42,100,20,23,1,30,13,0,15,3,0,6,5,0,2,2,1,0,1,0,0,0,5,0,0,1,0,0,0,Chicago
2020-10-30,113,78,26,36,62,45,112,18,35,10,28,17,1,26,0,0,2,3,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,Chicago
2020-10-31,108,55,34,36,80,54,137,12,31,5,27,9,0,19,1,0,2,3,0,2,2,1,0,0,2,0,1,4,0,0,0,0,0,0,Chicago
2020-11-01,104,97,42,35,81,54,137,13,31,9,28,10,0,21,2,0,3,12,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-11-02,87,127,35,39,57,44,87,15,22,6,28,11,0,31,1,0,0,2,0,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,Chicago
2020-11-03,100,96,36,32,72,51,103,13,23,2,29,17,0,22,3,0,2,1,0,5,5,0,0,0,2,0,0,2,0,0,0,0,0,0,Chicago
2020-11-04,114,116,25,32,68,47,121,14,33,4,31,15,0,22,1,0,1,3,0,2,3,2,0,0,1,1,0,3,0,0,0,0,0,0,Chicago
2020-11-05,110,107,36,34,68,54,110,21,35,6,26,11,0,19,0,0,1,1,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2020-11-06,126,92,36,36,71,56,117,22,32,4,29,7,0,26,3,0,1,1,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-11-07,108,61,30,27,71,43,147,23,40,3,16,11,1,28,2,0,0,3,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2020-11-08,83,37,36,28,67,51,147,23,47,7,22,9,0,27,1,0,1,4,0,2,0,0,0,1,2,0,0,3,0,0,0,0,0,0,Chicago
2020-11-09,104,89,43,21,64,52,113,18,30,4,29,11,0,28,1,0,5,1,0,2,2,1,0,0,0,0,0,6,0,0,0,0,0,0,Chicago
2020-11-10,118,98,35,36,59,43,99,16,21,1,31,9,0,17,0,0,2,2,0,3,5,1,0,1,1,0,0,1,0,0,0,0,0,0,Chicago
2020-11-11,89,54,37,27,51,47,84,17,23,4,15,8,0,21,1,0,1,1,0,2,3,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-11-12,89,71,37,28,58,43,91,19,8,8,27,8,0,25,0,0,2,1,0,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,Chicago
2020-11-13,113,76,32,25,66,34,80,17,15,4,15,9,1,24,2,0,3,5,1,2,4,0,1,2,0,0,0,2,0,0,0,0,0,0,Chicago
2020-11-14,85,35,30,33,60,46,97,18,18,6,19,5,0,15,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-11-15,96,47,27,27,73,44,113,13,22,4,16,12,0,17,1,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-11-16,87,66,33,48,54,39,93,19,24,3,15,4,0,24,1,0,1,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2020-11-17,107,66,33,26,45,55,76,26,17,4,20,4,0,16,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,Chicago
2020-11-18,114,69,22,35,67,34,69,16,16,3,25,12,0,14,0,0,1,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-11-19,103,51,31,28,75,46,98,11,14,3,39,8,0,8,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-11-20,129,83,33,36,63,56,122,13,28,7,31,7,0,23,4,0,0,3,0,3,2,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-11-21,102,28,31,42,66,45,90,12,31,4,33,10,0,24,3,0,1,5,0,2,3,0,1,0,0,1,0,3,0,0,0,0,0,0,Chicago
2020-11-22,78,53,25,34,75,35,95,18,20,5,31,11,0,18,0,0,4,2,0,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2020-11-23,87,60,26,37,61,52,91,16,17,6,41,8,0,22,1,0,1,5,1,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,Chicago
2020-11-24,98,68,33,31,49,41,74,15,20,5,30,11,0,14,1,0,3,6,0,1,3,1,1,1,0,0,0,3,0,0,0,0,0,0,Chicago
2020-11-25,96,55,28,29,54,41,82,22,21,5,22,4,0,17,0,0,1,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-11-26,54,23,19,19,57,40,83,3,27,11,13,7,0,26,0,0,3,1,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-11-27,103,46,29,27,70,35,112,26,51,7,24,8,0,24,0,0,2,5,0,1,1,1,0,1,1,0,0,5,0,0,0,0,0,0,Chicago
2020-11-28,97,36,21,32,61,39,75,17,39,7,23,9,1,14,3,0,5,5,1,2,1,1,0,1,1,0,0,2,0,0,0,0,0,0,Chicago
2020-11-29,75,56,32,27,69,34,115,21,29,1,34,9,0,13,0,0,2,7,0,0,3,1,0,1,0,0,0,4,0,0,1,0,0,0,Chicago
2020-11-30,107,74,30,27,36,36,95,11,23,4,13,6,0,18,2,0,0,2,0,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,Chicago
2020-12-01,130,137,38,30,38,40,83,18,20,8,20,6,0,19,1,0,2,3,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,Chicago
2020-12-02,111,80,28,27,48,35,81,17,24,6,20,10,0,14,0,0,1,0,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2020-12-03,105,70,24,32,46,37,58,25,27,6,17,3,0,11,3,0,1,3,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-12-04,118,98,34,41,52,37,92,13,32,12,13,6,0,17,2,0,1,3,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-12-05,108,57,27,36,59,50,116,22,24,6,14,13,0,20,1,0,1,6,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,Chicago
2020-12-06,88,83,37,29,60,47,97,22,32,6,20,14,0,17,4,0,2,3,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2020-12-07,107,97,37,22,64,46,76,18,31,1,18,11,0,19,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,Chicago
2020-12-08,104,107,27,36,63,42,72,14,23,7,20,12,0,14,0,0,1,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-12-09,106,93,27,29,53,40,88,23,23,4,11,9,0,12,2,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-12-10,107,113,38,26,58,54,73,28,32,4,18,9,0,10,0,0,3,0,0,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-12-11,98,89,27,21,55,34,78,16,14,4,25,8,0,18,1,0,0,1,0,1,4,1,1,0,1,0,0,1,0,0,0,0,0,0,Chicago
2020-12-12,82,62,31,28,52,41,106,15,25,2,29,8,1,18,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-12-13,81,83,29,34,60,37,108,19,30,3,25,6,0,23,3,0,0,3,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,Chicago
2020-12-14,87,121,26,37,43,52,85,17,26,5,7,11,0,22,2,0,5,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,Chicago
2020-12-15,116,151,35,28,49,33,64,21,28,3,20,10,0,12,2,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Chicago
2020-12-16,93,106,30,22,51,47,90,18,15,3,12,9,0,21,2,0,2,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,Chicago
2020-12-17,98,101,31,33,37,41,85,14,23,6,17,5,0,15,1,0,1,6,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-12-18,105,116,40,22,45,42,78,20,24,6,21,18,0,17,1,0,1,5,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-12-19,91,41,25,37,56,47,110,13,40,0,21,8,1,18,4,0,0,2,0,6,5,1,0,1,1,0,0,4,0,0,0,0,0,0,Chicago
2020-12-20,76,94,21,40,66,44,96,15,31,7,21,8,0,20,1,0,3,4,0,3,2,0,0,1,0,0,0,3,0,0,0,0,0,0,Chicago
2020-12-21,95,162,27,24,59,44,85,20,25,2,26,9,0,20,1,0,2,4,0,3,2,0,0,0,1,0,0,3,0,0,0,0,0,0,Chicago
2020-12-22,119,125,19,26,52,39,97,9,29,7,22,7,0,15,2,0,1,3,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-12-23,104,113,33,33,55,44,90,21,22,4,16,13,0,25,1,0,2,3,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,Chicago
2020-12-24,109,85,31,23,54,40,78,3,13,16,16,6,0,17,0,0,0,1,0,2,1,0,1,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-12-25,44,18,26,24,52,37,127,4,10,12,13,2,0,17,0,0,1,3,4,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2020-12-26,64,45,29,23,51,37,89,12,27,4,18,5,1,22,2,0,1,2,0,3,0,0,0,1,1,0,0,3,0,0,0,0,0,0,Chicago
2020-12-27,75,48,29,32,71,41,94,18,24,5,21,7,0,20,0,0,1,3,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,Chicago
2020-12-28,86,83,36,33,61,34,85,18,20,4,22,8,0,26,1,0,0,1,0,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2020-12-29,60,78,25,22,55,36,69,14,21,3,16,10,0,14,1,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2020-12-30,78,106,40,28,31,41,72,18,11,5,14,5,0,13,2,0,2,3,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2020-12-31,74,91,29,33,74,36,107,12,39,3,12,9,1,23,0,0,1,4,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-01-01,76,102,64,22,94,39,158,12,61,28,11,10,0,21,1,0,0,14,2,5,8,1,0,0,2,0,0,2,0,1,0,0,0,0,Chicago
2021-01-02,78,54,35,23,40,34,84,20,31,4,14,8,1,16,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-01-03,70,61,20,30,73,33,108,24,31,4,20,13,0,15,1,0,1,3,0,3,2,0,1,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-01-04,87,103,35,23,54,38,84,14,30,5,13,8,0,18,1,0,1,5,0,1,5,2,0,0,0,0,1,3,0,0,0,0,0,0,Chicago
2021-01-05,93,92,32,29,62,39,79,21,26,3,22,5,0,21,4,0,1,1,0,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2021-01-06,77,99,33,22,45,49,64,22,16,3,19,10,0,11,1,0,1,3,0,1,2,2,0,1,0,0,0,3,0,0,0,0,0,0,Chicago
2021-01-07,115,87,42,27,49,39,87,18,32,5,31,13,0,15,2,0,2,3,2,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2021-01-08,111,83,31,31,73,60,84,22,21,5,25,7,1,24,3,0,0,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,Chicago
2021-01-09,76,31,38,30,58,46,100,24,27,4,19,9,2,13,1,0,3,2,0,1,2,1,0,0,1,0,1,5,0,0,0,0,0,0,Chicago
2021-01-10,80,92,37,25,69,42,96,17,37,6,23,9,0,14,4,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Chicago
2021-01-11,85,90,22,29,41,56,68,16,18,3,32,4,0,15,1,0,1,1,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,Chicago
2021-01-12,101,103,29,29,66,45,81,18,20,8,35,5,0,13,1,0,0,3,0,4,1,1,0,2,0,0,0,1,0,0,0,0,0,0,Chicago
2021-01-13,84,94,32,26,59,44,78,10,20,6,24,10,0,17,0,0,0,5,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,Chicago
2021-01-14,99,104,29,27,64,37,68,12,17,2,27,12,0,16,5,0,2,0,0,0,5,2,0,1,0,0,2,2,0,0,0,0,0,0,Chicago
2021-01-15,104,97,36,22,57,60,88,18,14,9,30,13,0,22,0,0,1,3,0,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-01-16,73,26,26,28,70,46,107,11,24,5,31,11,0,18,0,0,1,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-01-17,88,75,38,38,61,44,105,7,26,3,26,4,0,12,0,0,1,4,0,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-01-18,86,38,41,35,71,33,68,12,15,4,31,10,0,17,0,0,0,4,0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2021-01-19,89,69,36,27,56,44,93,16,16,6,32,11,0,11,1,0,1,3,0,2,4,0,0,3,0,0,1,1,0,0,0,0,0,0,Chicago
2021-01-20,92,129,20,34,53,37,77,14,17,7,24,4,0,18,0,0,3,3,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
2021-01-21,98,140,32,23,42,35,93,12,20,7,42,8,0,24,0,0,4,1,0,1,4,2,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-01-22,74,117,36,29,53,38,84,14,18,2,15,11,1,14,2,0,2,3,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,Chicago
2021-01-23,95,34,22,24,54,51,127,11,36,6,24,7,0,21,1,0,4,3,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-01-24,83,42,38,28,67,43,105,15,31,3,21,8,0,13,0,0,3,3,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-01-25,77,107,39,37,52,49,87,13,14,4,18,11,0,21,0,0,0,1,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-01-26,70,84,33,18,51,34,76,23,10,0,15,4,0,16,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Chicago
2021-01-27,96,124,33,22,41,54,68,25,14,2,17,4,0,8,1,0,1,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,Chicago
2021-01-28,85,102,24,20,42,36,68,27,14,4,27,7,0,10,1,0,1,2,0,1,4,0,0,0,1,0,0,2,0,0,1,0,0,0,Chicago
2021-01-29,81,92,34,18,29,37,105,22,21,8,25,4,0,7,1,0,0,2,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-01-30,88,40,35,18,48,41,102,13,23,1,21,7,0,15,0,0,0,1,0,1,3,0,0,0,0,0,1,2,0,0,0,0,0,0,Chicago
2021-01-31,56,27,28,8,33,55,84,1,5,4,13,7,0,10,0,0,1,1,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,Chicago
2021-02-01,77,122,44,18,43,58,86,17,15,9,13,9,0,14,2,0,0,4,0,0,7,0,1,0,2,0,0,0,0,0,0,0,0,0,Chicago
2021-02-02,81,83,37,16,51,45,99,22,19,3,16,12,1,7,0,0,1,1,0,2,4,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-02-03,70,71,46,24,52,46,74,36,22,3,21,8,1,14,1,0,0,4,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-02-04,74,59,27,20,34,52,81,18,15,4,21,5,0,13,0,0,2,2,0,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,Chicago
2021-02-05,75,61,45,34,50,36,83,26,20,5,13,6,2,11,1,0,0,2,3,0,6,0,0,0,1,0,0,2,0,0,0,0,0,0,Chicago
2021-02-06,63,35,26,19,40,31,109,15,14,0,18,12,0,6,1,0,1,6,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-02-07,63,43,22,21,42,45,101,5,10,1,9,5,1,8,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,Chicago
2021-02-08,68,56,37,28,41,38,71,12,12,7,17,7,0,9,1,0,0,3,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,Chicago
2021-02-09,76,35,33,26,50,49,64,22,14,3,32,7,2,15,3,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,Chicago
2021-02-10,72,54,33,18,44,38,67,26,18,7,14,7,0,16,1,0,2,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-02-11,82,56,17,29,43,41,87,22,13,5,16,5,0,14,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,Chicago
2021-02-12,97,61,41,23,54,39,75,33,15,4,21,4,1,9,2,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,Chicago
2021-02-13,73,31,32,24,52,47,86,13,11,4,20,9,1,11,0,0,0,3,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-02-14,60,47,32,26,38,36,96,11,14,2,10,5,0,11,0,0,0,6,0,1,5,0,0,0,0,0,0,2,0,0,1,0,0,0,Chicago
2021-02-15,38,37,31,17,42,35,81,9,6,3,15,7,0,5,0,0,1,4,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,Chicago
2021-02-16,44,47,37,12,32,47,75,19,4,4,19,6,0,6,1,0,0,3,0,1,2,1,0,1,1,0,1,2,0,0,0,0,0,0,Chicago
2021-02-17,65,75,33,22,36,46,66,21,16,2,23,7,0,11,0,0,2,6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-02-18,66,52,34,23,52,49,72,32,13,4,12,11,1,15,0,0,0,3,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-02-19,92,56,24,22,55,49,88,29,23,7,13,9,2,9,1,0,2,5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,Chicago
2021-02-20,78,36,41,24,59,45,92,29,13,4,17,5,2,8,1,0,1,9,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,Chicago
2021-02-21,68,46,30,15,73,50,100,11,23,2,19,5,0,5,1,0,2,2,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-02-22,90,68,28,28,62,42,83,23,14,3,14,10,0,19,0,0,0,2,0,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,Chicago
2021-02-23,102,62,42,24,69,53,95,28,18,2,19,5,1,15,1,0,2,3,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,Chicago
2021-02-24,87,68,31,25,61,48,88,23,23,2,20,9,0,21,0,0,1,4,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-02-25,93,66,35,14,58,57,97,31,22,7,18,12,0,17,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-02-26,91,70,45,29,72,60,90,27,22,7,16,6,1,21,0,0,0,3,0,0,2,1,3,1,1,0,1,1,0,0,0,0,0,0,Chicago
2021-02-27,94,52,32,26,85,50,115,26,28,7,18,9,1,12,1,0,1,2,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,Chicago
2021-02-28,82,55,38,23,67,52,116,18,29,2,14,12,1,29,1,0,2,9,0,2,4,1,0,0,0,0,1,5,0,0,0,0,0,0,Chicago
2021-03-01,98,139,50,31,60,39,79,23,21,12,19,8,0,16,2,0,1,7,0,5,6,0,1,2,0,0,1,1,0,0,0,0,0,0,Chicago
2021-03-02,98,71,48,25,48,42,77,20,17,8,14,9,0,15,2,0,1,5,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,Chicago
2021-03-03,105,68,48,18,52,52,102,42,23,7,19,12,0,11,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Chicago
2021-03-04,107,69,35,39,59,29,86,31,20,2,16,10,0,12,1,0,2,5,0,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,Chicago
